OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|OID_PLACE_20|GEOID_PLACE_20|NAMELSAD_PLACE_20|AREALAND_PLACE_20|AREAWATER_PLACE_20|MTFCC_PLACE_20|CLASSFP_PLACE_20|FUNCSTAT_PLACE_20|AREALAND_PART|AREAWATER_PART
221704258285005|48864|ZCTA5 48864|52024650|457008|G6350|B5|S|27890177905353|2646000|Lansing city|101381374|1652168|G4110|C5|A|1162821|0
221704258285005|48864|ZCTA5 48864|52024650|457008|G6350|B5|S|28090181239313|2660340|Okemos CDP|43660932|399215|G4210|U1|S|38800444|359825
221704258285009|48865|ZCTA5 48865|55347127|2106656|G6350|B5|S|||||||||55347127|2106656
221704258285015|48866|ZCTA5 48866|128252897|949201|G6350|B5|S|||||||||125906466|945217
221704258285015|48866|ZCTA5 48866|128252897|949201|G6350|B5|S|2789061218677|2661860|Ovid city|2346431|3984|G4110|C5|A|2346431|3984
221704258285040|48867|ZCTA5 48867|352293313|5265527|G6350|B5|S|||||||||334099544|4772143
221704258285040|48867|ZCTA5 48867|352293313|5265527|G6350|B5|S|2789061218671|2618300|Corunna city|8242301|175651|G4110|C5|A|239462|0
221704258285040|48867|ZCTA5 48867|352293313|5265527|G6350|B5|S|280903892686930|2637620|Henderson CDP|9323240|171724|G4210|U1|S|3202081|99996
221704258285040|48867|ZCTA5 48867|352293313|5265527|G6350|B5|S|2809061218674|2653730|Middletown CDP|1215588|25973|G4210|U1|S|1159227|25973
221704258285040|48867|ZCTA5 48867|352293313|5265527|G6350|B5|S|2789061218678|2661940|Owosso city|13592999|367415|G4110|C5|A|13592999|367415
221704258285041|48870|ZCTA5 48870|161888|0|G6350|B5|S|2809015504167869|2662260|Palo CDP|1806462|0|G4210|U1|S|161888|0
221704258285050|48871|ZCTA5 48871|75591321|1936458|G6350|B5|S|||||||||73953300|1914614
221704258285050|48871|ZCTA5 48871|75591321|1936458|G6350|B5|S|27890178634794|2663660|Perrinton village|1638021|21844|G4110|C1|A|1638021|21844
221704258285057|48872|ZCTA5 48872|143685270|4245958|G6350|B5|S|||||||||133847650|3565965
221704258285057|48872|ZCTA5 48872|143685270|4245958|G6350|B5|S|2789061218679|2663700|Perry city|7247908|632654|G4110|C5|A|7247908|632654
221704258285057|48872|ZCTA5 48872|143685270|4245958|G6350|B5|S|2809015678681074|2672700|Shaftsburg CDP|2589712|47339|G4210|U1|S|2589712|47339
221704258285061|48873|ZCTA5 48873|80838130|787875|G6350|B5|S|||||||||78247693|787875
221704258285061|48873|ZCTA5 48873|80838130|787875|G6350|B5|S|27890182362102|2663900|Pewamo village|2590437|0|G4110|C1|A|2590437|0
221704258285063|48874|ZCTA5 48874|1491533|0|G6350|B5|S|||||||||1491533|0
221704258285084|48875|ZCTA5 48875|220734360|3646025|G6350|B5|S|||||||||213924337|3274844
221704258285084|48875|ZCTA5 48875|220734360|3646025|G6350|B5|S|27890182362103|2665860|Portland city|6810023|371181|G4110|C5|A|6810023|371181
221704258285089|48876|ZCTA5 48876|34922614|433373|G6350|B5|S|||||||||30553232|81942
221704258285089|48876|ZCTA5 48876|34922614|433373|G6350|B5|S|27890177905356|2666100|Potterville city|4522108|351431|G4110|C5|A|4369382|351431
221704258285095|48877|ZCTA5 48877|95694421|1538566|G6350|B5|S|||||||||90287161|1473948
221704258285095|48877|ZCTA5 48877|95694421|1538566|G6350|B5|S|2809015678433224|2625580|Elm Hall CDP|3620284|30064|G4210|U1|S|3620284|30064
221704258285095|48877|ZCTA5 48877|95694421|1538566|G6350|B5|S|2809015678433241|2668720|Riverdale CDP|1786976|34554|G4210|U1|S|1786976|34554
221704258285103|48878|ZCTA5 48878|83221620|125957|G6350|B5|S|||||||||80919278|121331
221704258285103|48878|ZCTA5 48878|83221620|125957|G6350|B5|S|27890301178884|2669640|Rosebush village|2302342|4626|G4110|C1|A|2302342|4626
221704258285123|48879|ZCTA5 48879|495398666|1721428|G6350|B5|S|||||||||482460728|1721428
221704258285123|48879|ZCTA5 48879|495398666|1721428|G6350|B5|S|2809015503948176|2626500|Eureka CDP|2614587|0|G4210|U1|S|1692989|0
221704258285123|48879|ZCTA5 48879|495398666|1721428|G6350|B5|S|27890174943080|2651200|Maple Rapids village|3539091|153579|G4110|C1|A|332814|0
221704258285123|48879|ZCTA5 48879|495398666|1721428|G6350|B5|S|27890174943081|2670940|St. Johns city|10912135|0|G4110|C5|A|10912135|0
221704258285144|48880|ZCTA5 48880|193689232|1395213|G6350|B5|S|||||||||185234035|922622
221704258285144|48880|ZCTA5 48880|193689232|1395213|G6350|B5|S|27890178634795|2671000|St. Louis city|8585204|472591|G4110|C5|A|8455197|472591
221704258285159|48881|ZCTA5 48881|139927473|844128|G6350|B5|S|||||||||136948527|713191
221704258285159|48881|ZCTA5 48881|139927473|844128|G6350|B5|S|27890182362104|2671660|Saranac village|2978946|130937|G4110|C1|A|2978946|130937
221704258285174|48883|ZCTA5 48883|297695478|2401088|G6350|B5|S|||||||||295216419|2401088
221704258285174|48883|ZCTA5 48883|297695478|2401088|G6350|B5|S|27890301178885|2672960|Shepherd village|2479059|0|G4110|C1|A|2479059|0
221704258285181|48884|ZCTA5 48884|158894635|2363842|G6350|B5|S|||||||||156043366|2214099
221704258285181|48884|ZCTA5 48884|158894635|2363842|G6350|B5|S|27890191949096|2673100|Sheridan village|2851269|149743|G4110|C1|A|2851269|149743
221704258285183|48885|ZCTA5 48885|45449012|772942|G6350|B5|S|||||||||45449012|772942
221704258285192|48886|ZCTA5 48886|81127875|2761939|G6350|B5|S|||||||||81127875|2761939
221704258285199|48888|ZCTA5 48888|220773203|4421380|G6350|B5|S|||||||||215214748|4410218
221704258285199|48888|ZCTA5 48888|220773203|4421380|G6350|B5|S|27890191949097|2676220|Stanton city|5558455|11162|G4110|C5|A|5558455|11162
221704258285204|48889|ZCTA5 48889|80348047|736968|G6350|B5|S|||||||||80348047|736968
221704258285216|48890|ZCTA5 48890|81911776|250757|G6350|B5|S|||||||||79945005|250757
221704258285216|48890|ZCTA5 48890|81911776|250757|G6350|B5|S|27890177905357|2677420|Sunfield village|1966771|0|G4110|C1|A|1966771|0
221704258285222|48891|ZCTA5 48891|104433728|1171523|G6350|B5|S|||||||||104433728|1171523
221704258285233|48892|ZCTA5 48892|143040376|314469|G6350|B5|S|||||||||138326978|286772
221704258285233|48892|ZCTA5 48892|143040376|314469|G6350|B5|S|27890181239315|2685080|Webberville village|4713398|27697|G4110|C1|A|4713398|27697
221704258285245|48893|ZCTA5 48893|132574583|5705017|G6350|B5|S|||||||||104125269|1992827
221704258285245|48893|ZCTA5 48893|132574583|5705017|G6350|B5|S|28090301178882|2606360|Beal City CDP|10393936|2830|G4210|U1|S|4795128|2830
221704258285245|48893|ZCTA5 48893|132574583|5705017|G6350|B5|S|27890301178886|2644715|Lake Isabella village|9011724|2941510|G4110|C1|A|9011724|2941510
221704258285245|48893|ZCTA5 48893|132574583|5705017|G6350|B5|S|28090301178887|2685140|Weidman CDP|14642462|767850|G4210|U1|S|14642462|767850
221704258285247|48894|ZCTA5 48894|89293193|91583|G6350|B5|S|||||||||86408454|11618
221704258285247|48894|ZCTA5 48894|89293193|91583|G6350|B5|S|27890174943082|2686120|Westphalia village|2884739|79965|G4110|C1|A|2884739|79965
221704258285258|48895|ZCTA5 48895|214698247|1159756|G6350|B5|S|||||||||205831543|974170
221704258285258|48895|ZCTA5 48895|214698247|1159756|G6350|B5|S|28090181239309|2637100|Haslett CDP|39865462|2318419|G4210|U1|S|1004439|0
221704258285258|48895|ZCTA5 48895|214698247|1159756|G6350|B5|S|28090181239313|2660340|Okemos CDP|43660932|399215|G4210|U1|S|1507741|3780
221704258285258|48895|ZCTA5 48895|214698247|1159756|G6350|B5|S|27890181239316|2687420|Williamston city|6354524|181806|G4110|C5|A|6354524|181806
221704258285259|48896|ZCTA5 48896|700854|0|G6350|B5|S|2809015677813220|2687920|Winn CDP|1484544|0|G4210|U1|S|700854|0
221704258285264|48897|ZCTA5 48897|84080194|554299|G6350|B5|S|||||||||81883988|554299
221704258285264|48897|ZCTA5 48897|84080194|554299|G6350|B5|S|27890295038331|2688420|Woodland village|2196206|0|G4110|C1|A|2196206|0
221704258285284|48906|ZCTA5 48906|84239340|1074462|G6350|B5|S|||||||||61742887|794130
221704258285284|48906|ZCTA5 48906|84239340|1074462|G6350|B5|S|27890174943075|2624120|East Lansing city|34787204|211485|G4110|C5|A|161210|0
221704258285284|48906|ZCTA5 48906|84239340|1074462|G6350|B5|S|27890177905353|2646000|Lansing city|101381374|1652168|G4110|C5|A|21232525|280332
221704258285284|48906|ZCTA5 48906|84239340|1074462|G6350|B5|S|280903716962919|2682680|Wacousta CDP|23089486|201669|G4210|U1|S|1102718|0
221704258285305|48910|ZCTA5 48910|36816739|798372|G6350|B5|S|||||||||9283040|170809
221704258285305|48910|ZCTA5 48910|36816739|798372|G6350|B5|S|27890174943075|2624120|East Lansing city|34787204|211485|G4110|C5|A|1018300|18331
221704258285305|48910|ZCTA5 48910|36816739|798372|G6350|B5|S|27890177905353|2646000|Lansing city|101381374|1652168|G4110|C5|A|26515399|609232
221704258285325|48911|ZCTA5 48911|44901110|733765|G6350|B5|S|||||||||10203580|380791
221704258285325|48911|ZCTA5 48911|44901110|733765|G6350|B5|S|28090181239310|2638780|Holt CDP|40558781|512562|G4210|U1|S|7712918|251911
221704258285325|48911|ZCTA5 48911|44901110|733765|G6350|B5|S|27890177905353|2646000|Lansing city|101381374|1652168|G4110|C5|A|26984612|101063
221704258285343|48912|ZCTA5 48912|13581477|280700|G6350|B5|S|||||||||3581045|66197
221704258285343|48912|ZCTA5 48912|13581477|280700|G6350|B5|S|27890174943075|2624120|East Lansing city|34787204|211485|G4110|C5|A|484620|13714
221704258285343|48912|ZCTA5 48912|13581477|280700|G6350|B5|S|27890177905353|2646000|Lansing city|101381374|1652168|G4110|C5|A|9515812|200789
221704258285350|48915|ZCTA5 48915|4665931|10461|G6350|B5|S|27890177905353|2646000|Lansing city|101381374|1652168|G4110|C5|A|4665931|10461
221704258285371|48917|ZCTA5 48917|62092022|1511741|G6350|B5|S|||||||||30606987|1057405
221704258285371|48917|ZCTA5 48917|62092022|1511741|G6350|B5|S|28090181239308|2624880|Edgemont Park CDP|2152016|0|G4210|U1|S|2152016|0
221704258285371|48917|ZCTA5 48917|62092022|1511741|G6350|B5|S|27890177905353|2646000|Lansing city|101381374|1652168|G4110|C5|A|5755091|314689
221704258285371|48917|ZCTA5 48917|62092022|1511741|G6350|B5|S|28090177905359|2684800|Waverly CDP|23577928|139647|G4210|U1|S|23577928|139647
221704258285378|48933|ZCTA5 48933|2705604|135602|G6350|B5|S|27890177905353|2646000|Lansing city|101381374|1652168|G4110|C5|A|2705604|135602
221704258285395|49001|ZCTA5 49001|19873683|181811|G6350|B5|S|||||||||420468|0
221704258285395|49001|ZCTA5 49001|19873683|181811|G6350|B5|S|27890186268393|2642160|Kalamazoo city|63955254|1162664|G4110|C5|A|19453215|181811
221704258285408|49002|ZCTA5 49002|44786915|8669577|G6350|B5|S|||||||||3007441|1638200
221704258285408|49002|ZCTA5 49002|44786915|8669577|G6350|B5|S|27890186268393|2642160|Kalamazoo city|63955254|1162664|G4110|C5|A|3264871|0
221704258285408|49002|ZCTA5 49002|44786915|8669577|G6350|B5|S|27890186268395|2665560|Portage city|83639489|7662446|G4110|C5|A|38514603|7031377
221704258285419|49004|ZCTA5 49004|57095321|720273|G6350|B5|S|||||||||51184291|311776
221704258285419|49004|ZCTA5 49004|57095321|720273|G6350|B5|S|28090186268388|2617690|Comstock Northwest CDP|8368478|44875|G4210|U2|S|630882|1757
221704258285419|49004|ZCTA5 49004|57095321|720273|G6350|B5|S|27890186268393|2642160|Kalamazoo city|63955254|1162664|G4110|C5|A|2903393|357056
221704258285419|49004|ZCTA5 49004|57095321|720273|G6350|B5|S|27890186268394|2662340|Parchment city|2376755|49684|G4110|C5|A|2376755|49684
221704258285430|49006|ZCTA5 49006|15466464|0|G6350|B5|S|||||||||461520|0
221704258285430|49006|ZCTA5 49006|15466464|0|G6350|B5|S|27890186268393|2642160|Kalamazoo city|63955254|1162664|G4110|C5|A|7618540|0
221704258285430|49006|ZCTA5 49006|15466464|0|G6350|B5|S|28090186268400|2686380|Westwood CDP|7386404|0|G4210|U1|S|7386404|0
221704258285444|49007|ZCTA5 49007|9045559|20865|G6350|B5|S|||||||||1674725|0
221704258285444|49007|ZCTA5 49007|9045559|20865|G6350|B5|S|27890186268393|2642160|Kalamazoo city|63955254|1162664|G4110|C5|A|7370834|20865
221704258285452|49008|ZCTA5 49008|17405652|545304|G6350|B5|S|27890186268393|2642160|Kalamazoo city|63955254|1162664|G4110|C5|A|17405652|545304
221704258285479|49009|ZCTA5 49009|264670255|2550556|G6350|B5|S|||||||||263287792|2550556
221704258285479|49009|ZCTA5 49009|264670255|2550556|G6350|B5|S|27890186268393|2642160|Kalamazoo city|63955254|1162664|G4110|C5|A|1382463|0
221704258285497|49010|ZCTA5 49010|405571545|17218292|G6350|B5|S|||||||||395609273|16146205
221704258285497|49010|ZCTA5 49010|405571545|17218292|G6350|B5|S|27890160125409|2601260|Allegan city|9962272|1072087|G4110|C5|A|9962272|1072087
221704258285501|49011|ZCTA5 49011|78586919|575900|G6350|B5|S|||||||||75978575|560329
221704258285501|49011|ZCTA5 49011|78586919|575900|G6350|B5|S|27890495646238|2603880|Athens village|2608344|15571|G4110|C1|A|2608344|15571
221704258285506|49012|ZCTA5 49012|109263043|2537025|G6350|B5|S|||||||||105084479|2496437
221704258285506|49012|ZCTA5 49012|109263043|2537025|G6350|B5|S|27890186268381|2604160|Augusta village|2658979|40588|G4110|C1|A|2658979|40588
221704258285506|49012|ZCTA5 49012|109263043|2537025|G6350|B5|S|28090495646243|2647230|Level Park-Oak Park CDP|13470140|135350|G4210|U2|S|768909|0
221704258285506|49012|ZCTA5 49012|109263043|2537025|G6350|B5|S|28090186268398|2674975|South Gull Lake CDP|3497880|4655412|G4210|U1|S|750676|0
221704258285514|49013|ZCTA5 49013|147668956|2237926|G6350|B5|S|||||||||143077548|2049925
221704258285514|49013|ZCTA5 49013|147668956|2237926|G6350|B5|S|27890196877745|2605140|Bangor city|4591408|188001|G4110|C5|A|4591408|188001
221704258285540|49014|ZCTA5 49014|187783353|3327485|G6350|B5|S|||||||||174704530|3025250
221704258285540|49014|ZCTA5 49014|187783353|3327485|G6350|B5|S|27890495646239|2605920|Battle Creek city|110298759|2974021|G4110|C5|A|7846573|227070
221704258285540|49014|ZCTA5 49014|187783353|3327485|G6350|B5|S|28090495646240|2611200|Brownlee Park CDP|5238759|75165|G4210|U1|S|5232250|75165
221704258285565|49015|ZCTA5 49015|70436220|1718189|G6350|B5|S|||||||||9139132|36307
221704258285565|49015|ZCTA5 49015|70436220|1718189|G6350|B5|S|27890495646239|2605920|Battle Creek city|110298759|2974021|G4110|C5|A|60966858|1681882
221704258285565|49015|ZCTA5 49015|70436220|1718189|G6350|B5|S|27890495646245|2675700|Springfield city|9488622|96340|G4110|C5|A|330230|0
221704258285582|49017|ZCTA5 49017|146997205|4880304|G6350|B5|S|||||||||132861206|4671307
221704258285582|49017|ZCTA5 49017|146997205|4880304|G6350|B5|S|27890495646239|2605920|Battle Creek city|110298759|2974021|G4110|C5|A|7466816|201261
221704258285582|49017|ZCTA5 49017|146997205|4880304|G6350|B5|S|28090495646240|2611200|Brownlee Park CDP|5238759|75165|G4210|U1|S|6509|0
221704258285582|49017|ZCTA5 49017|146997205|4880304|G6350|B5|S|28090495646243|2647230|Level Park-Oak Park CDP|13470140|135350|G4210|U2|S|6662674|7736
221704258285596|49021|ZCTA5 49021|243047411|3804785|G6350|B5|S|||||||||240414364|3609991
221704258285596|49021|ZCTA5 49021|243047411|3804785|G6350|B5|S|27890177905349|2607060|Bellevue village|2633047|194794|G4110|C1|A|2633047|194794
221704258285631|49022|ZCTA5 49022|174216681|8297653|G6350|B5|S|||||||||137100333|7109713
221704258285631|49022|ZCTA5 49022|174216681|8297653|G6350|B5|S|27890257603116|2607520|Benton Harbor city|11346610|650155|G4110|C5|A|10925403|528063
221704258285631|49022|ZCTA5 49022|174216681|8297653|G6350|B5|S|28090257603117|2607540|Benton Heights CDP|9994052|5535|G4210|U1|S|9994052|5535
221704258285631|49022|ZCTA5 49022|174216681|8297653|G6350|B5|S|28090257603123|2627160|Fair Plain CDP|11129183|625799|G4210|U1|S|11129183|625799
221704258285631|49022|ZCTA5 49022|174216681|8297653|G6350|B5|S|28090257603127|2644820|Lake Michigan Beach CDP|9932064|247994|G4210|U1|S|410491|0
221704258285631|49022|ZCTA5 49022|174216681|8297653|G6350|B5|S|2809015504100579|2654025|Millburg CDP|4683001|28543|G4210|U1|S|4657219|28543
221704258285645|49024|ZCTA5 49024|44662283|576842|G6350|B5|S|||||||||43752|0
221704258285645|49024|ZCTA5 49024|44662283|576842|G6350|B5|S|27890186268393|2642160|Kalamazoo city|63955254|1162664|G4110|C5|A|298441|0
221704258285645|49024|ZCTA5 49024|44662283|576842|G6350|B5|S|27890186268395|2665560|Portage city|83639489|7662446|G4110|C5|A|44320090|576842
221704258285650|49026|ZCTA5 49026|75593952|2278935|G6350|B5|S|||||||||72653052|2212220
221704258285650|49026|ZCTA5 49026|75593952|2278935|G6350|B5|S|27890196877746|2609220|Bloomingdale village|2940900|66715|G4110|C1|A|2940900|66715
221704258285653|49027|ZCTA5 49027|1245469|31409|G6350|B5|S|27890196877747|2610180|Breedsville village|1689812|33569|G4110|C1|A|1245469|31409
221704258285667|49028|ZCTA5 49028|301652580|3897935|G6350|B5|S|||||||||298111924|3890580
221704258285667|49028|ZCTA5 49028|301652580|3897935|G6350|B5|S|27890161630393|2610860|Bronson city|3540656|7355|G4110|C5|A|3540656|7355
221704258285671|49029|ZCTA5 49029|97184581|457819|G6350|B5|S|||||||||95217250|375494
221704258285671|49029|ZCTA5 49029|97184581|457819|G6350|B5|S|27890495646241|2611800|Burlington village|1967331|82325|G4110|C1|A|1967331|82325
221704258285679|49030|ZCTA5 49030|127827110|2401341|G6350|B5|S|||||||||125222208|2400912
221704258285679|49030|ZCTA5 49030|127827110|2401341|G6350|B5|S|27890196304078|2611920|Burr Oak village|2604902|429|G4110|C1|A|2604902|429
221704258285701|49031|ZCTA5 49031|293099347|12667861|G6350|B5|S|||||||||287891021|12089025
221704258285701|49031|ZCTA5 49031|293099347|12667861|G6350|B5|S|27890496195797|2613900|Cassopolis village|5208326|578836|G4110|C1|A|5208326|578836
221704258285706|49032|ZCTA5 49032|92170739|1847254|G6350|B5|S|||||||||88334217|1813059
221704258285706|49032|ZCTA5 49032|92170739|1847254|G6350|B5|S|27890196304079|2614460|Centreville village|3836522|34195|G4110|C1|A|3836522|34195
221704258285710|49033|ZCTA5 49033|84970280|1108401|G6350|B5|S|||||||||84970280|1108401
221704258285714|49034|ZCTA5 49034|95958312|753073|G6350|B5|S|||||||||88751581|748208
221704258285714|49034|ZCTA5 49034|95958312|753073|G6350|B5|S|27890495646239|2605920|Battle Creek city|110298759|2974021|G4110|C5|A|4473895|4865
221704258285714|49034|ZCTA5 49034|95958312|753073|G6350|B5|S|27890186268385|2616440|Climax village|2732836|0|G4110|C1|A|2732836|0
221704258285747|49036|ZCTA5 49036|399439306|19732116|G6350|B5|S|||||||||374444090|18857074
221704258285747|49036|ZCTA5 49036|399439306|19732116|G6350|B5|S|27890161630395|2617020|Coldwater city|24995216|875042|G4110|C5|A|24995216|875042
221704258285790|49037|ZCTA5 49037|50041627|1215323|G6350|B5|S|||||||||5300061|132426
221704258285790|49037|ZCTA5 49037|50041627|1215323|G6350|B5|S|27890495646239|2605920|Battle Creek city|110298759|2974021|G4110|C5|A|29544617|858943
221704258285790|49037|ZCTA5 49037|50041627|1215323|G6350|B5|S|28090495646243|2647230|Level Park-Oak Park CDP|13470140|135350|G4210|U2|S|6038557|127614
221704258285790|49037|ZCTA5 49037|50041627|1215323|G6350|B5|S|27890495646245|2675700|Springfield city|9488622|96340|G4110|C5|A|9158392|96340
221704258285807|49038|ZCTA5 49038|100926609|6407545|G6350|B5|S|||||||||81164694|3929952
221704258285807|49038|ZCTA5 49038|100926609|6407545|G6350|B5|S|27890257603121|2617320|Coloma city|2299954|4207|G4110|C5|A|2299954|4207
221704258285807|49038|ZCTA5 49038|100926609|6407545|G6350|B5|S|28090257603127|2644820|Lake Michigan Beach CDP|9932064|247994|G4210|U1|S|9521573|247994
221704258285807|49038|ZCTA5 49038|100926609|6407545|G6350|B5|S|2809015504100579|2654025|Millburg CDP|4683001|28543|G4210|U1|S|25782|0
221704258285807|49038|ZCTA5 49038|100926609|6407545|G6350|B5|S|28090257603131|2663020|Paw Paw Lake CDP|13292167|4293566|G4210|U1|S|7914606|2225392
221704258285815|49040|ZCTA5 49040|106671762|5401208|G6350|B5|S|||||||||103114349|4453711
221704258285815|49040|ZCTA5 49040|106671762|5401208|G6350|B5|S|27890196304080|2617360|Colon village|3557413|947497|G4110|C1|A|3557413|947497
221704258285823|49042|ZCTA5 49042|147879267|3634814|G6350|B5|S|||||||||143692089|3213372
221704258285823|49042|ZCTA5 49042|147879267|3634814|G6350|B5|S|27890196304081|2617840|Constantine village|4187178|421442|G4110|C1|A|4187178|421442
221704258285828|49043|ZCTA5 49043|79749030|4880067|G6350|B5|S|||||||||79749030|4880067
221704258285838|49045|ZCTA5 49045|223830546|6479773|G6350|B5|S|||||||||220331212|6282144
221704258285838|49045|ZCTA5 49045|223830546|6479773|G6350|B5|S|27890196877748|2621040|Decatur village|3499334|197629|G4110|C1|A|3499334|197629
